Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
LIBERADO,138734,6027,MSF 59/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor WALTER DE AGRA JÚNIOR, para ser reconduzido ao cargo de Procurador-Chefe do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Walter de Agra Júnior, para ser reconduzido ao cargo de Procurador-Chefe do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138734/votacoes#votacao_6027,Nao especificado,,,2019-10-01,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138734
LIBERADO,137999,6028,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Abono salarial para empregados de baixa renda.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6028,Previdência social,,,2019-10-01,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,138728,6029,MSF 54/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome da Senhora LENISA RODRIGUES PRADO, para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha da Senhora Lenisa Rodrigues Prado para exercer o cargo de Conselheira do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138728/votacoes#votacao_6029,Nao especificado,,,2019-10-01,2019-09-10,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138728
LIBERADO,138729,6030,MSF 55/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor ALEXANDRE CORDEIRO MACEDO, para ser reconduzido ao cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Alexandre Cordeiro Macedo, para ser reconduzido ao cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138729/votacoes#votacao_6030,Nao especificado,,,2019-10-02,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138729
LIBERADO,138732,6031,MSF 57/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor LUIZ AUGUSTO AZEVEDO DE ALMEIDA HOFFMANN, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Luiz Augusto Azevedo de Almeida Hoffmann para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138732/votacoes#votacao_6031,Nao especificado,,,2019-10-02,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138732
LIBERADO,137999,6032,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Idade mínima para mulheres.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6032,Previdência social,,,2019-10-02,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,137999,6033,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Pensão por morte.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6033,Previdência social,,,2019-10-02,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,137999,6034,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Idade mínima para fins de aposentadoria especial decorrente do exercício de atividade com efetiva exposição a agentes nocivos à saúde.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6034,Previdência social,,,2019-10-02,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,122909,6035,PLC 113/2015,"Acrescenta dispositivos à Lei Complementar n° 123, de 14 de dezembro de 2006, que institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte, com o objetivo de autorizar a constituição de sociedade de garantia solidária, e dá outras providências.","Altera o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte para instituir a sociedade de garantia solidária, e dá outras providências.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/122909/votacoes#votacao_6035,Direito civil e processual civil,,,2019-10-09,2015-08-28,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/122909
LIBERADO,137305,6036,PEC 95/2019,Prorroga o prazo de vigência do regime especial de pagamento de precatórios previsto no art. 101 do Ato das Disposições Constitucionais Transitórias e dá outras providências.,Prorroga o prazo de vigência do regime especial de pagamento de precatórios previsto no art.101 do Ato das Disposições Constitucionais Transitórias e dá outras providências.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137305/votacoes#votacao_6036,Planejamento e orçamento,,,2019-10-09,2019-06-13,José Serra PSDB / SP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137305
LIBERADO,138564,6037,MSF 47/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, o nome do Senhor LUÍS ANTONIO BALDUINO CARNEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.","Escolha do Senhor LUÍS ANTONIO BALDUINO CARNEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138564/votacoes#votacao_6037,Nao especificado,,,2019-10-09,2019-06-14,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138564
LIBERADO,138202,6038,OFS 35/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, o nome do Desembargador LUIZ FERNANDO TOMASI KEPPEN, para compor o Conselho Nacional de Justiça – CNJ.","Indicação do Desembargador LUIZ FERNANDO TOMASI KEPPEN, para compor o Conselho Nacional de Justiça - CNJ, em vaga destinada ao Supremo Tribunal Federal.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138202/votacoes#votacao_6038,Nao especificado,,,2019-10-09,2019-08-20,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/138202
LIBERADO,137305,6039,PEC 95/2019,Prorroga o prazo de vigência do regime especial de pagamento de precatórios previsto no art. 101 do Ato das Disposições Constitucionais Transitórias e dá outras providências.,Prorroga o prazo de vigência do regime especial de pagamento de precatórios previsto no art.101 do Ato das Disposições Constitucionais Transitórias e dá outras providências.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137305/votacoes#votacao_6039,Planejamento e orçamento,,,2019-10-09,2019-06-13,José Serra PSDB / SP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137305
LIBERADO,139277,6040,PL 5478/2019,"Estabelece critérios de distribuição dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o § 2º do art. 1º da Lei nº 12.276, de 30 de junho de 2010, e dá outras providências.","Estabelece critérios de distribuição dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o § 2º do art. 1º da Lei nº 12.276, de 2010, e dá outras providências.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139277/votacoes#votacao_6040,Desenvolvimento regional,,,2019-10-15,2019-10-10,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/139277
LIBERADO,138203,6041,OFS 36/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, o nome do Juiz de Direito MÁRIO AUGUSTO FIGUEIREDO DE LACERDA GUERREIRO, para compor o Conselho Nacional de Justiça – CNJ.","Indicação do Juiz de Direito MÁRIO AUGUSTO FIGUEIREDO DE LACERDA GUERREIRO, para compor o Conselho Nacional de Justiça - CNJ, em vaga destinada ao Supremo Tribunal Federal.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138203/votacoes#votacao_6041,Nao especificado,,,2019-10-15,2019-08-20,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/138203
LIBERADO,139005,6042,PLP 223/2019,"Altera o art. 33 da Lei Complementar nº 87, de 13 de setembro de 1996, que dispõe sobre o imposto dos Estados e do Distrito Federal sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação, para prorrogar os prazos previstos em relação à apropriação dos créditos do ICMS.","Altera o art. 33 da Lei Complementar nº 87, de 1996 (Lei Kandir), para prorrogar os prazos previstos em relação à apropriação dos créditos do ICMS.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139005/votacoes#votacao_6042,Tributação,,,2019-10-16,2019-09-25,Lucas Barreto PSD / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139005
LIBERADO,138567,6043,MSF 50/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, a escolha do Senhor MAURO LUIZ IECKER VIEIRA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Croácia.","Escolha do Senhor Mauro Luiz Iecker Vieira, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Croácia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138567/votacoes#votacao_6043,Nao especificado,,,2019-10-16,2019-09-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138567
LIBERADO,138849,6044,MSF 64/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, o nome do Senhor CARLOS RICARDO MARTINS CEGLIA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Turquia.","Escolha do Senhor Carlos Ricardo Martins Ceglia, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Turquia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138849/votacoes#votacao_6044,Nao especificado,,,2019-10-16,2019-09-17,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138849
LIBERADO,137999,6045,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Revogação dos regimes de transição atuais.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6045,Previdência social,,,2019-10-22,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,137999,6046,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.","Modifica o sistema de previdência social, estabelece regras de transição, disposições transitórias, e dá outras providências. (PEC da Previdência).",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6046,Previdência social,,,2019-10-22,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,137999,6047,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.",Conversão de tempo especial em comum ao assegurado do RGPS que comprovar tempo de serviço por insalubridade.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6047,Previdência social,,,2019-10-22,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,137999,6048,PEC 6/2019,"Modifica o sistema de previdência social, estabelece regras de transição e disposições transitórias, e dá outras providências.","Aposentadoria especial para o trabalhador em atividades exercidas com efetiva exposição a agentes nocivos químicos, físicos e biológicos.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137999/votacoes#votacao_6048,Previdência social,,,2019-10-23,2019-08-08,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137999
LIBERADO,139101,6049,MSF 79/2019,"Submete à consideração do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição, o nome do Senhor FÁBIO KANCZUK para exercer o cargo de Diretor do Banco Central do Brasil.","Submete à apreciação do Senado Federal a escolha do Senhor Fábio Kanczuk, para exercer o cargo de Diretor do Banco Central do Brasil.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139101/votacoes#votacao_6049,Nao especificado,,,2019-10-29,2019-09-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139101
LIBERADO,138572,6050,MSF 51/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, a escolha do Senhor EDUARDO RICARDO GRADILONE NETO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Eslovaca.","Escolha do Senhor Eduardo Ricardo Gradilone Neto, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Eslovaca.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138572/votacoes#votacao_6050,Nao especificado,,,2019-10-30,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138572
LIBERADO,118042,6051,PEC 19/2014,Altera o caput do art. 5º da Constituição Federal para incluir o direito à acessibilidade e à mobilidade entre os direitos individuais e coletivos.,"Altera o ""caput"" do art. 5º da Constituição Federal para incluir o direito à acessibilidade e à mobilidade entre os direitos individuais e coletivos.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/118042/votacoes#votacao_6051,Direitos humanos e minorias,,,2019-10-30,2014-06-04,Paulo Paim PT / RS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/118042
LIBERADO,139014,6052,MSF 73/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a escolha do Senhor PEDRO HENRIQUE LOPES BORIO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Canadá.","Escolha do Senhor Pedro Henrique Lopes Borio, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Canadá.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139014/votacoes#votacao_6052,Nao especificado,,,2019-11-05,2019-09-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139014
LIBERADO,136775,6053,PEC 75/2019,"Altera o inciso XLII do art. 5º da Constituição Federal, para tornar imprescritível o crime de feminicídio.","Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136775/votacoes#votacao_6053,Direito penal e processual penal,,,2019-11-06,2019-05-15,Rose de Freitas PODEMOS / ES e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136775
LIBERADO,138555,6054,PEC 133/2019,"Permite que os Estados, o Distrito Federal e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.","Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138555/votacoes#votacao_6054,Previdência social,,,2019-11-06,2019-09-04,Simone Tebet MDB / MS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/138555
LIBERADO,138845,6055,MSF 60/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a indicação do Senhor CLAUDIO RAJA GABAGLIA LINS, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Comunidade das Bahamas.","Escolha do Senhor Claudio Raja Gabaglia Lins, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Comunidade das Bahamas.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138845/votacoes#votacao_6055,Nao especificado,,,2019-11-06,2019-05-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138845
LIBERADO,136775,6056,PEC 75/2019,"Altera o inciso XLII do art. 5º da Constituição Federal, para tornar imprescritível o crime de feminicídio.","Estabelece que a prática do feminicídio constitui crime inafiançável e imprescritível, sujeito à pena de reclusão.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136775/votacoes#votacao_6056,Direito penal e processual penal,,,2019-11-06,2019-05-15,Rose de Freitas PODEMOS / ES e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136775
LIBERADO,138846,6057,MSF 61/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a indicação do Senhor SERGIO LUIZ CANAES, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Democrática Socialista do Sri Lanka e, cumulativamente, à República das Maldivas.","Escolha do Senhor Sergio Luiz Canaes, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil junto à República Democrática Socialista do Sri Lanka e, cumulativamente, à República das Maldivas.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138846/votacoes#votacao_6057,Nao especificado,,,2019-11-12,2019-05-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138846
LIBERADO,138565,6058,MSF 48/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei no 11.440, de 2006, a indicação do Senhor EDUARDO AUGUSTO IBIAPINA DE SEIXAS, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República de Chipre.","Escolha do Senhor Eduardo Augusto Ibiapina de Seixas, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República de Chipre.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138565/votacoes#votacao_6058,Nao especificado,,,2019-11-12,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138565
LIBERADO,138555,6059,PEC 133/2019,"Permite que os Estados, o Distrito Federal e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.","Modifica o texto do art. 12 da PEC 133/2019 (assegura que o benefício, no caso de aposentadoria por incapacidade permanente, será de 100% da média aritmética das contribuições).",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138555/votacoes#votacao_6059,Previdência social,,,2019-11-19,2019-09-04,Simone Tebet MDB / MS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/138555
LIBERADO,138555,6060,PEC 133/2019,"Permite que os Estados, o Distrito Federal e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.","Acrescenta à PEC 133/2019 a revogação das alíneas ""a"", ""b"" e ""c"" do art. 19 e art. 21, da Emenda Constitucional resultante da PEC 6/2019, já aprovada (idade mínima para fins de aposentadoria especial decorrente do exercício de atividade com efetiva exposição a agentes nocivos à saúde)",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138555/votacoes#votacao_6060,Previdência social,,,2019-11-19,2019-09-04,Simone Tebet MDB / MS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/138555
LIBERADO,138555,6061,PEC 133/2019,"Permite que os Estados, o Distrito Federal e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.",Cálculo da aposentadoria como média dos 80% maiores salários de contribuição.,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138555/votacoes#votacao_6061,Previdência social,,,2019-11-19,2019-09-04,Simone Tebet MDB / MS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/138555
LIBERADO,138555,6062,PEC 133/2019,"Permite que os Estados, o Distrito Federal e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança vivendo em situação de pobreza; e dá outras providências.","Permite que os Estados, o DF e os Municípios adotem em seus regimes próprios de previdência social as mesmas regras aplicáveis ao regime próprio da União; modifica renúncias previdenciárias; prevê benefício da Seguridade Social à criança em situação de pobreza; dá outras providências.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138555/votacoes#votacao_6062,Previdência social,,,2019-11-19,2019-09-04,Simone Tebet MDB / MS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/138555
LIBERADO,137315,6063,PLP 55/2019,"Altera a Lei Complementar nº 160, de 7 de agosto de 2017, para permitir a prorrogação, por até 15 (quinze) anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação (ICMS) e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.","Permite a prorrogação, por até 15 anos, das isenções, dos incentivos e dos benefícios fiscais ou financeiro-fiscais vinculados ao ICMS e destinados a templos de qualquer culto e a entidades beneficentes de assistência social.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/137315/votacoes#votacao_6063,Tributação,,,2019-12-04,2019-06-13,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/137315
LIBERADO,138848,6064,MSF 63/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor RUBEM ANTONIO CORREA BARBOSA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Cazaquistão e, cumulativamente, junto à República Quirguiz e ao Turcomenistão.","Escolha do Senhor Rubem Antonio Correa Barbosa, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil junto à República do Cazaquistão e, cumulativamente, junto à República Quirguiz e ao Turcomenistão.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138848/votacoes#votacao_6064,Nao especificado,,,2019-12-11,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138848
LIBERADO,136532,6065,OFS 8/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, a indicação do Senhor MARCELO WEITZEL RABELLO DE SOUZA, para compor o Conselho Nacional do Ministério Público, em vaga destinada à representação do Ministério Público Militar, no biênio 2019/2021.","Indicação do Senhor Marcelo Weitzel Rabello de Souza para compor o Conselho Nacional do Ministério Público no biênio 2019/2021, em vaga destinada à representação do Ministério Público Militar.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136532/votacoes#votacao_6065,Nao especificado,,,2019-12-11,2019-05-02,Conselho Nacional do Ministério Público,https://www25.senado.leg.br/web/atividade/materias/-/materia/136532
LIBERADO,139098,6066,OFS 39/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VIII e IX, da Constituição Federal, o nome da Juíza do Trabalho FLÁVIA MOREIRA GUIMARÃES PESSOA, para compor o Conselho Nacional de Justiça – CNJ.","Submete à apreciação do Senado Federal o nome da Juíza do Trabalho Flávia Moreira Guimarães Pessoa, para compor o Conselho Nacional de Justiça - CNJ.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139098/votacoes#votacao_6066,Nao especificado,,,2019-12-11,2019-09-27,Tribunal Superior do Trabalho,https://www25.senado.leg.br/web/atividade/materias/-/materia/139098
LIBERADO,139097,6067,OFS 38/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VIII e IX, da Constituição Federal, o nome da Desembargadora TÂNIA REGINA SILVA RECKZIEGEL, para compor o Conselho Nacional de Justiça – CNJ.","Submete à apreciação do Senado Federal o nome da Desembargadora Tânia Regina Silva Reckziegel, para compor o Conselho Nacional de Justiça - CNJ.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139097/votacoes#votacao_6067,Nao especificado,,,2019-12-11,2019-09-27,Tribunal Superior do Trabalho,https://www25.senado.leg.br/web/atividade/materias/-/materia/139097
LIBERADO,138566,6068,MSF 49/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ AMIR DA COSTA DORNELLES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Indonésia.","Escolha do Senhor JOSÉ AMIR DA COSTA DORNELLES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Indonésia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138566/votacoes#votacao_6068,Nao especificado,,,2019-12-11,2019-08-01,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138566
