ano_materia,autoria_texto,casa,id_principal,id_documento,data_texto,descricao_identificacao_materia,descricao_objetivo_processo,descricao_subtipo_materia,descricao_texto,descricao_tipo_texto,formato_texto,identificacao_comissao_codigo_comissao,identificacao_comissao_nome_casa_comissao,identificacao_comissao_nome_comissao,identificacao_comissao_sigla_casa_comissao,identificacao_comissao_sigla_comissao,indicador_tramitando,nome_casa_identificacao_materia,numero_emenda,numero_materia,sigla_casa_identificacao_materia,sigla_subtipo_materia,tipo_documento,url_texto
2020,Senado Federal,senado,140530,8062489,2020-02-05,PL 135/2020,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00135,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8062489
2020,Senador Jorge Kajuru (CIDADANIA/GO),senado,140530,8062243,2020-02-05,PL 135/2020,Iniciadora,PROJETO DE LEI,PL 135/2020,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00135,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8062243
2019,Senado Federal,senado,135332,7918999,2019-02-19,PL 875/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00875,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7918999
2019,Senador Telmário Mota (PROS/RR),senado,135332,7918755,2019-02-19,PL 875/2019,Iniciadora,PROJETO DE LEI,PL 875/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Sim,Senado Federal,NA,00875,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7918755
2019,Presidente do Senado Federal: Senador Antonio Anastasia (PSDB/MG),senado,135332,7934501,2019-03-27,PL 875/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00875,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7934501
2019,Senador Jayme Campos (DEM/MT),senado,135332,7933781,2019-03-27,PL 875/2019,Iniciadora,PROJETO DE LEI,RQS 209/2019,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00875,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7933781
2019,Senado Federal,senado,135332,7934872,2019-03-28,PL 875/2019,Iniciadora,PROJETO DE LEI,Avulso de requerimento,Avulso de requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00875,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7934872
2019,Comissão Diretora do Senado Federal,senado,135332,8096090,2020-04-15,PL 875/2019,Iniciadora,PROJETO DE LEI,Decisão de Comissão,Decisão de Comissão,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Sim,Senado Federal,NA,00875,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8096090
2019,Senado Federal,senado,135609,7925672,2019-03-12,PEC 13/2019,Iniciadora,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00013,SF,PEC,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7925672
2019,"Senador Plínio Valério (PSDB/AM), Senador Alvaro Dias (PODE/PR), Senador Angelo Coronel (PSD/BA), Senador Antonio Anastasia (PSDB/MG), Senador Arolde de Oliveira (PSD/RJ), Senador Cid Gomes (PDT/CE), Senador Ciro Nogueira (PP/PI), Senador Eduardo Braga (MDB/AM), Senador Eduardo Girão (PODE/CE), Senadora Eliziane Gama (PPS/MA), Senador Elmano Férrer (PODE/PI), Senador Esperidião Amin (PP/SC), Senador Fernando Bezerra Coelho (MDB/PE), Senador Izalci Lucas (PSDB/DF), Senador Jorge Kajuru (PSB/GO), Senador Lasier Martins (PODE/RS), Senadora Leila Barros (PSB/DF), Senador Marcos do Val (PPS/ES), Senador Omar Aziz (PSD/AM), Senador Reguffe (S/Partido/DF), Senador Rodrigo Cunha (PSDB/AL), Senador Rodrigo Pacheco (DEM/MG), Senadora Selma Arruda (PSL/MT), Senador Styvenson Valentim (PODE/RN), Senador Telmário Mota (PROS/RR), Senador Veneziano Vital do Rêgo (PSB/PB), Senadora Zenaide Maia (PROS/RN), Senador Fabiano Contarato (REDE/ES)",senado,135609,7924697,2019-03-12,PEC 13/2019,Iniciadora,PROPOSTA DE EMENDA À CONSTITUIÇÃO,PEC 13/2019 (Casa iniciadora-SF),Proposta de Emenda à Constituição,application/pdf,NA,NA,NA,NA,NA,Sim,Senado Federal,NA,00013,SF,PEC,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7924697
2019,Senador Antonio Anastasia (PSDB/MG),senado,135609,7964134,2019-06-11,PEC 13/2019,Iniciadora,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Relatório Legislativo - SF196831086694,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,00013,SF,PEC,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7964134
2019,"Comissão de Constituição, Justiça e Cidadania",senado,135609,7990210,2019-08-14,PEC 13/2019,Iniciadora,PROPOSTA DE EMENDA À CONSTITUIÇÃO,P.S 101/2019 - CCJ,Parecer,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,00013,SF,PEC,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990210
2019,"Comissão de Constituição, Justiça e Cidadania",senado,135609,7990134,2019-08-14,PEC 13/2019,Iniciadora,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,00013,SF,PEC,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990134
2019,Senado Federal,senado,135672,7926842,2019-03-13,PL 1404/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01404,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7926842
2019,Senador Veneziano Vital do Rêgo (PSB/PB),senado,135672,7926402,2019-03-13,PL 1404/2019,Iniciadora,PROJETO DE LEI,PL 1404/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,01404,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7926402
2019,Senador Zequinha Marinho (PSC/PA),senado,135672,7929049,2019-03-19,PL 1404/2019,Iniciadora,PROJETO DE LEI,Requerimento - SF192970820896,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01404,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7929049
2019,Presidente do Senado Federal: Senador Antonio Anastasia (PSDB/MG),senado,135672,7929502,2019-03-20,PL 1404/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01404,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7929502
2019,Senador Veneziano Vital do Rêgo (PSB/PB),senado,135672,7956568,2019-05-22,PL 1404/2019,Iniciadora,PROJETO DE LEI,RQS 456/2019,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01404,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7956568
2019,Presidente do Senado Federal: Senador Paulo Paim (PT/RS),senado,135672,7957938,2019-05-27,PL 1404/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Não,Senado Federal,NA,01404,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7957938
2019,Senado Federal,senado,135648,7926555,2019-03-13,PL 1396/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7926555
2019,Senador Carlos Viana (PSD/MG),senado,135648,7926293,2019-03-13,PL 1396/2019,Iniciadora,PROJETO DE LEI,PL 1396/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7926293
2019,Senador Otto Alencar (PSD/BA),senado,135648,7951460,2019-05-09,PL 1396/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF196156581507,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7951460
2019,Comissão de Meio Ambiente,senado,135648,7956385,2019-05-22,PL 1396/2019,Iniciadora,PROJETO DE LEI,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7956385
2019,"Comissão de Meio Ambiente, Senador Otto Alencar (PSD/BA)",senado,135648,7956486,2019-05-22,PL 1396/2019,Iniciadora,PROJETO DE LEI,P.S 12/2019 - CMA,Parecer,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7956486
2019,Senador Antonio Anastasia (PSDB/MG),senado,135648,7973511,2019-07-02,PL 1396/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF193249615047,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7973511
2019,"Comissão de Constituição, Justiça e Cidadania",senado,135648,7990156,2019-08-14,PL 1396/2019,Iniciadora,PROJETO DE LEI,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990156
2019,"Comissão de Constituição, Justiça e Cidadania, Senador Antonio Anastasia (PSDB/MG)",senado,135648,7990321,2019-08-14,PL 1396/2019,Iniciadora,PROJETO DE LEI,P.S 103/2019 - CCJ,Parecer,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990321
2019,Senador,senado,135648,7990296,2019-08-14,PL 1396/2019,Iniciadora,PROJETO DE LEI,Texto final da Comissão - Projeto de Lei Ordinária,Projeto de Lei Ordinária,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990296
2019,"Comissão de Constituição, Justiça e Cidadania",senado,135648,7990138,2019-08-14,PL 1396/2019,Iniciadora,PROJETO DE LEI,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990138
2019,Senador,senado,135648,7995936,2019-08-23,PL 1396/2019,Iniciadora,PROJETO DE LEI,Texto final revisado - Projeto de Lei Ordinária,Projeto de Lei Ordinária,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7995936
2019,Primeiro-Secretário do Senado Federal,senado,135648,7997225,2019-11-20,PL 1396/2019,Iniciadora,PROJETO DE LEI,OFSF 995/2019,Ofício,application/pdf,2015,Senado Federal,Comissão Diretora do Senado Federal,SF,CDIR,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7997225
2019,Senado Federal,senado,135648,8043038,2019-11-20,PL 1396/2019,Iniciadora,PROJETO DE LEI,Autógrafo - PL 1396/2019,Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,01396,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8043038
2019,Senado Federal,senado,135801,7928968,2019-03-19,PL 1553/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,01553,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7928968
2019,Senador Marcio Bittar (MDB/AC),senado,135801,7928647,2019-03-19,PL 1553/2019,Iniciadora,PROJETO DE LEI,PL 1553/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Sim,Senado Federal,NA,01553,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7928647
2019,Senador Mecias de Jesus (PRB/RR),senado,135801,7968198,2019-06-19,PL 1553/2019,Iniciadora,PROJETO DE LEI,Relatório Legislativo - SF192856345176,Relatório Legislativo,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,01553,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7968198
2019,Senador Randolfe Rodrigues (REDE/AP),senado,135801,8022619,2019-10-09,PL 1553/2019,Iniciadora,PROJETO DE LEI,Requerimento - SF195657153606,Requerimento,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Sim,Senado Federal,NA,01553,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=8022619
2019,Senado Federal,senado,135796,7928882,2019-03-19,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7928882
2019,Senador Marcio Bittar (MDB/AC),senado,135796,7928653,2019-03-19,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,PLP 71/2019 (Casa iniciadora-SF),Projeto de Lei Complementar,application/pdf,NA,NA,NA,NA,NA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7928653
2019,Senador Alessandro Vieira (CIDADANIA/SE),senado,135796,7949834,2019-05-07,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Relatório Legislativo - SF197765071165,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7949834
2019,Comissão de Meio Ambiente,senado,135796,7956389,2019-05-22,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7956389
2019,Comissão de Meio Ambiente,senado,135796,7956545,2019-05-22,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,P.S 14/2019 - CMA,Parecer,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7956545
2019,Senador Marcio Bittar (MDB/AC),senado,135796,7957050,2019-05-23,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,R.S 6/2019,Recurso,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7957050
2019,Senadora Eliziane Gama (CIDADANIA/MA),senado,135796,7963194,2019-06-06,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,EMENDA 1 PLEN - PLP 71/2019,Emenda,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7963194
2019,Senador Jaques Wagner (PT/BA),senado,135796,7967638,2019-06-18,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,REQ 29/2019 - CMA,Requerimento,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7967638
2019,Senador Randolfe Rodrigues (REDE/AP),senado,135796,7969802,2019-06-25,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,REQ 32/2019 - CMA,Requerimento,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7969802
2019,Comissão de Meio Ambiente,senado,135796,7978964,2019-07-10,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7978964
2019,Presidente do Senado Federal,senado,135796,7979774,2019-07-11,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7979774
2019,Senador Eduardo Braga (MDB/AM),senado,135796,7989681,2019-07-11,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,RQS 678/2019,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7989681
2019,Presidente do Senado Federal: Senador Izalci Lucas (PSDB/DF),senado,135796,7980029,2019-07-11,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Ofício,Ofício,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7980029
2019,Senado Federal,senado,135796,7992854,2019-08-13,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Avulso de requerimento,Avulso de requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7992854
2019,Presidente do Senado Federal: Senador Lasier Martins (PODEMOS/RS),senado,135796,7990108,2019-08-14,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7990108
2019,Senador Jaques Wagner (PT/BA),senado,135796,7993970,2019-08-14,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,REQ 55/2019 - CMA,Requerimento,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7993970
2019,Presidente do Senado Federal: Senador Lasier Martins (PODEMOS/RS),senado,135796,7992303,2019-08-14,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Ofício,Ofício,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7992303
2019,Comissão de Meio Ambiente,senado,135796,7994171,2019-08-21,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Listagem ou relatório descritivo,Listagem ou relatório descritivo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7994171
2019,Senador Alessandro Vieira (CIDADANIA/SE),senado,135796,7998306,2019-08-27,PLP 71/2019,Iniciadora,PROJETO DE LEI COMPLEMENTAR,Relatório Legislativo - SF191949558113,Relatório Legislativo,application/pdf,50,Senado Federal,Comissão de Meio Ambiente,SF,CMA,Sim,Senado Federal,NA,00071,SF,PLP,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7998306
2019,Senado Federal,senado,135799,7928966,2019-03-19,PL 1551/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7928966
2019,Senador Marcio Bittar (MDB/AC),senado,135799,7928650,2019-03-19,PL 1551/2019,Iniciadora,PROJETO DE LEI,PL 1551/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7928650
2019,Presidente do Senado Federal: Senador Sérgio Petecão (PSD/AC),senado,135799,7943048,2019-04-16,PL 1551/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943048
2019,Senador Marcio Bittar (MDB/AC),senado,135799,7941856,2019-04-16,PL 1551/2019,Iniciadora,PROJETO DE LEI,RQS 325/2019,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7941856
2019,Presidente do Senado Federal: Presidente do Senado Federal,senado,135799,7943366,2019-04-23,PL 1551/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943366
2019,Senador Fabiano Contarato (REDE/ES),senado,135799,7943250,2019-04-23,PL 1551/2019,Iniciadora,PROJETO DE LEI,Requerimento - SF198885119664,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943250
2019,Presidente do Senado Federal: Presidente do Senado Federal,senado,135799,7943364,2019-04-23,PL 1551/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943364
2019,Presidente do Senado Federal,senado,135799,7943602,2019-04-23,PL 1551/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943602
2019,Senado Federal,senado,135799,7944028,2019-04-24,PL 1551/2019,Iniciadora,PROJETO DE LEI,Avulso de requerimento,Avulso de requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,01551,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7944028
2019,Senado Federal,senado,135948,7933105,2019-03-26,PL 1731/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Sim,Senado Federal,NA,01731,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7933105
2019,Senador Luis Carlos Heinze (PP/RS),senado,135948,7931768,2019-03-26,PL 1731/2019,Iniciadora,PROJETO DE LEI,PL 1731/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Sim,Senado Federal,NA,01731,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7931768
2019,Senado Federal,senado,136371,7941952,2019-04-16,PL 2362/2019,Iniciadora,PROJETO DE LEI,Avulso inicial da matéria,Avulso inicial da matéria,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7941952
2019,"Senador Flávio Bolsonaro (PSL/RJ), Senador Marcio Bittar (MDB/AC)",senado,136371,7941850,2019-04-16,PL 2362/2019,Iniciadora,PROJETO DE LEI,PL 2362/2019 (Casa iniciadora-SF),Projeto de Lei Ordinária,application/pdf,NA,NA,NA,NA,NA,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7941850
2019,Presidente do Senado Federal: Presidente do Senado Federal,senado,136371,7943366,2019-04-23,PL 2362/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943366
2019,Senador Fabiano Contarato (REDE/ES),senado,136371,7943250,2019-04-23,PL 2362/2019,Iniciadora,PROJETO DE LEI,Requerimento - SF198885119664,Requerimento,application/pdf,1998,Senado Federal,Plenário do Senado Federal,SF,PLEN,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943250
2019,Presidente do Senado Federal,senado,136371,7943626,2019-04-23,PL 2362/2019,Iniciadora,PROJETO DE LEI,Ofício,Ofício,application/pdf,34,Senado Federal,"Comissão de Constituição, Justiça e Cidadania",SF,CCJ,Não,Senado Federal,NA,02362,SF,PL,PDF,http://legis.senado.leg.br/sdleg-getter/documento?dm=7943626
