sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PDL,81,2019,Aprova a Programação Monetária para o terceiro trimestre de 2018.,135991,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/135991
PDL,82,2019,Aprova a Programação Monetária para o quarto trimestre de 2018.,135992,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/135992
PDL,83,2019,Aprova a Programação Monetária para o primeiro trimestre de 2019.,135993,senado,Nao especificado,Comissão de Assuntos Econômicos,https://www25.senado.leg.br/web/atividade/materias/-/materia/135993
PDL,140,2019,"Susta o Decreto nº 9.759, de 11 de Abril de 2019 que “Extingue e estabelece diretrizes, regras e limitações para colegiados da administração pública federal”.",136365,senado,Nao especificado,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136365
PDL,202,2019,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos do Decreto nº 9.760, de 11 de abril de 2019, que altera o Decreto nº 6.514, de 22 de julho de 2008, que dispõe sobre as infrações e sanções administrativas ao meio ambiente e estabelece o processo administrativo federal para apuração destas infrações.",136417,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/136417
PDL,205,2019,"Susta o Decreto nº 9.642, de 27 de dezembro de 2018, que “altera o Decreto nº 7.891, de 23 de janeiro de 2013, para dispor sobre a redução gradativa dos descontos concedidos em tarifa de uso do sistema de distribuição e tarifa de energia elétrica”.",136434,senado,Nao especificado,Cid Gomes PDT / CE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136434
PDL,209,2019,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos do Decreto nº 9.759, de 11 de abril de 2019, que extingue e estabelece diretrizes, regras e limitações para colegiados da administração pública federal.",136477,senado,Nao especificado,Humberto Costa PT / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136477
PDL,216,2019,"Suspender a execução das normas incompatíveis com a estabelecida pela Política Nacional de Saúde Mental, quais sejam: Resolução CIT nº 32, de 17 de dezembro de 2017 e Portaria GM/MS nº 3.588, de 21 de dezembro de 2017.",136552,senado,Nao especificado,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136552
PDL,218,2019,"Susta a Portaria Nº 233, de 15 de abril de 2019, da Secretaria do Tesouro Nacional, que “Estabelece regra transitória em razão da necessidade de definição de rotinas e contas contábeis, bem como classificações orçamentárias para operacionalização do item 04.01.02.01 (3) da 9ª edição do Manual de Demonstrativos Fiscais (MDF), aprovado pela Portaria STN nº 389, de 14 de junho de 2018”.",136570,senado,Nao especificado,Angelo Coronel PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/136570
PDL,219,2019,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos da Portaria STN nº 233, de 15 de abril de 2019, e do Item 04.01.02.01 (3) da 9ª edição do Manual de Demonstrativos Fiscais (MDF), aprovado pela Portaria STN nº 389, de 14 de junho de 2018.",136571,senado,Nao especificado,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136571
PDL,233,2019,"Susta o Decreto nº 9.785, de 07 de Maio de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema Nacional de Gerenciamento Militar de Armas.",136635,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/136635
PDL,235,2019,"Susta o Decreto nº 9.785, de 7 de maio de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro. O registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema Ncional de Gerenciamento Militar de Armas.",136640,senado,Nao especificado,Humberto Costa PT / PE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136640
PDL,238,2019,"Susta o Decreto nº 9.785, de 07 de Maio de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema Nacional de Gerenciamento Militar de Armas.",136653,senado,Nao especificado,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136653
PDL,239,2019,"Susta, nos termos nos termos do art. 49, V, da Constituição Federal, a aplicação do Decreto nº 9.785, de 7 de maio de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre “a aquisição, o cadastro, o registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema Nacional de Gerenciamento Militar de Armas”.",136654,senado,Nao especificado,Eliziane Gama CIDADANIA / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/136654
PDL,280,2019,"Susta parcialmente os efeitos do Decreto nº 9.741, de 29 de março de 2019, especificamente no tocante ao contingenciamento de verbas para o Ministério da Educação.",136831,senado,Nao especificado,Telmário Mota PROS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/136831
PDL,284,2019,"Susta, nos termos do art. 49, V, da Constituição Federal, a aplicação do Decreto nº 9.794, de 14 de maio de 2019, que dispõe “sobre os atos de nomeação e de designação para cargos em comissão e funções de confiança de competência originária do Presidente da República e institui o Sistema Integrado de Nomeações e Consultas - Sinc no âmbito da administração pública federal”.",136851,senado,Nao especificado,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136851
PDL,285,2019,"Susta a Portaria do Ministério da Fazenda nº 501, de 24 de novembro de 2017, que trata dos critérios de elegibilidade à concessão de garantia da União pelas operações de crédito a serem contratadas pelos entes da Federação.",136906,senado,Nao especificado,Kátia Abreu PDT / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/136906
PDL,286,2019,"Susta os Decretos nºs 9.785, de 07 de maio de 2019, e 9.797, de 21 de maio de 2019, que regulamentam a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema Nacional de Gerenciamento Militar de Armas.",136907,senado,Nao especificado,Randolfe Rodrigues REDE / AP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136907
PDL,287,2019,"Susta o Decreto nº 9.785, de 7 de maio de 2019 e o Decreto nº 9.797, de 21 de maio de 2019, que regulamentam a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema de Gerenciamento Militar de Armas.",136920,senado,Nao especificado,Humberto Costa PT / PE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136920
PDL,332,2019,"Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.785, de 7 de maio de 2019, que regulamenta a Lei nº 10.826, de 22 de dezembro de 2003, para dispor sobre a aquisição, o cadastro, o registro, a posse, o porte e a comercialização de armas de fogo e de munição e sobre o Sistema Nacional de Armas e o Sistema de Gerenciamento Militar de Armas, com redação dada pelo Decreto 9.797, de 21 de maio de 2019, e as retificações no Diário Oficial da União, de 22 de maio de 2019 (edição 97, seção 1, pág.2).",137015,senado,Nao especificado,Eliziane Gama CIDADANIA / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/137015
PDL,379,2019,"Susta os efeitos do Decreto nº 9.355, de 25 de abril de 2018, que dispensa a Petrobrás, subsidiárias e controladas de autorização legislativa para venda de estatais e ações que implique perda de controle acionário, bem como a respectiva venda sem processo licitatório.",137149,senado,Nao especificado,Rogério Carvalho PT / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137149
PDL,395,2019,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos do Decreto nº 9.831 de 10 de junho de 2019, que altera o Decreto nº 9.673, de 2 de janeiro de 2019, que aprova a Estrutura Regimental e o Quadro Demonstrativo dos Cargos em Comissão e das Funções de Confiança do Ministério da Mulher, da Família e dos Direitos Humanos, e o Decreto nº 8.154, de 16 de dezembro de 2013, que regulamenta o funcionamento do Sistema Nacional de Prevenção e Combate à Tortura, a composição e o funcionamento do Comitê Nacional de Prevenção e Combate à Tortura, dispõe sobre o Mecanismo Nacional de Prevenção e Combate à Tortura; e remaneja cargos em comissão.",137243,senado,Nao especificado,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/137243
PDL,401,2019,Susta os efeitos legislativos da Ação Direta de Inconstitucionalidade por Omissão (ADO) nº 26 e do Mandado de Injunção (MI) nº 4.773.,137322,senado,Nao especificado,Marcos Rogério DEM / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137322
PDL,404,2019,Susta os efeitos legislativos da Ação Direta de Inconstitucionalidade por Omissão (ADO) nº 26 e do Mandado de Injunção (MI) nº 4.733.,137328,senado,Nao especificado,Marcos Rogério DEM / RO,https://www25.senado.leg.br/web/atividade/materias/-/materia/137328
PDL,471,2019,"Sustar a Portaria do Ministério da Economia nº 309, de 24 de junho de 2019.",137633,senado,Nao especificado,José Serra PSDB / SP e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/137633
PEC,13,2019,"Altera o art. 156 da Constituição Federal, para estabelecer critérios ambientais para a cobrança do Imposto sobre Propriedade Predial e Territorial Urbana e desonerar a parcela do imóvel com vegetação nativa.",135609,senado,Meio ambiente,Plínio Valério PSDB / AM e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/135609
PL,551,2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa e dá outras providências, para redefinir critérios para redução da área de Reserva Legal em imóveis rurais da Amazônia Legal.",135117,senado,Meio ambiente,Mecias de Jesus REPUBLICANOS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135117
PL,553,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para prever critérios objetivos para a aplicação da pena à pessoa jurídica condenada por crime ambiental.",135108,senado,Meio ambiente,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/135108
PL,616,2019,"Altera a Lei nº 6.360, de 23 de setembro de 1976, que dispõe sobre a vigilância sanitária a que ficam sujeitos os medicamentos, as drogas, os insumos farmacêuticos e correlatos, cosméticos, saneantes e outros produtos, e dá outras providências, para dispor sobre a regulação ambiental de cosméticos, e dispõe sobre a proibição de protetores solares considerados tóxicos para os recifes de corais.",135169,senado,Meio ambiente,Lasier Martins PODEMOS / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135169
PL,635,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, para reforçar a efetividade da Política Nacional de Segurança de Barragens (PNSB), e a Lei nº 9.433, de 8 de janeiro de 1997, para dotar de novos instrumentos o Conselho Nacional de Recursos Hídricos (CNRH), no exercício de sua atribuição de zelar pela implementação da PNSB.",135161,senado,Recursos hídricos,Lasier Martins PODEMOS / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135161
PL,639,2019,"Altera o art. 32 da Lei nº 9.605, de 12 de fevereiro de 1998, para tipificar como crime de maus-tratos a conduta do agente público que, injustificadamente, sacrificar animais apreendidos ou deixar de soltá-los em seu habitat natural ou de destiná-los a pessoas ou entidades que por eles queiram se responsabilizar.",135158,senado,Meio ambiente,Telmário Mota PROS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135158
PL,646,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, para reforçar a efetividade da Política Nacional de Segurança de Barragens (PNSB); a Lei nº 9.433, de 8 de janeiro de 1997, para dotar de novos instrumentos o Conselho Nacional de Recursos Hídricos (CNRH) no exercício de sua atribuição de zelar pela implementação da PNSB; a Lei nº 8.072, de 25 de julho de 1990, para tornar hediondo o crime de poluição ambiental com resultado morte; e a Lei nº 9.605, de 12 de fevereiro de 1998, para instituir causa de aumento de pena no crime de poluição com resultado de morte.",135179,senado,Meio ambiente,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/135179
PL,658,2019,"Acrescenta-se o artigo 5°A a Lei nº 11.326, de 24 de julho de 2006, que estabelece as diretrizes para a formulação da Política Nacional da Agricultura Familiar e Empreendimentos Familiares Rurais.",135211,senado,"Agricultura, pecuária e abastecimento",Weverton PDT / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135211
PL,690,2019,Dispõe sobre a concessão do Selo Estabelecimento Sustentável.,135207,senado,Meio ambiente,Jorginho Mello PL / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135207
PL,724,2019,Torna obrigatória a utilização de patamares mínimos de água de reúso por plantas industriais e prédios comerciais que se instalarem em regiões de baixa precipitação pluviométrica.,135230,senado,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135230
PL,754,2019,"Altera dispositivos da Lei nº 12.512, de 14 de outubro de 2011, para ampliar a relação de beneficiários do Programa de Apoio à Conservação Ambiental.",135240,senado,Meio ambiente,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135240
PL,764,2019,"Altera a redação do Decreto-Lei nº 79, de 19 de dezembro de 1966, que institui normas para fixação de preços mínimos e execução das operações de financiamento e aquisição de produtos agropecuários e adota outras providências.",135239,senado,"Agricultura, pecuária e abastecimento",Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135239
PL,811,2019,"Altera a Lei nº 9.985, de 18 de julho de 2000, a fim de criar a categoria de Unidade de Conservação denominada Estrada-Parque e estebelece a Estrada-Parque Caminho do Colono no Parque Nacional do Iguaçu e da outras providências.",135244,senado,Meio ambiente,Alvaro Dias PODEMOS / PR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135244
PL,875,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, para tratar da conversão de multas.",135332,senado,Meio ambiente,Telmário Mota PROS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/135332
PL,926,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, que estabelece a Política Nacional de Segurança de Barragens, para aprimorar os requisitos de elaboração e os critérios para implantação do Plano de Ação de Emergência (PAE).",135377,senado,Meio ambiente,Eliziane Gama CIDADANIA / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135377
PL,1280,2019,Estabelece condições especiais de financiamento para a aquisição de veículo utilitário por profissional de ciências agrárias.,135572,senado,"Agricultura, pecuária e abastecimento",Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135572
PL,1282,2019,"Altera a Lei 12.651/12, de 25 de maio de 2012.",135567,senado,Meio ambiente,Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135567
PL,1284,2019,"Confere nova redação ao art. 5º do Decreto-lei nº 79, de 19 de dezembro de 1966, que institui normas para a fixação de preços mínimos e execução das operações de financiamento e aquisição de produtos agropecuários e adota outras providências.",135564,senado,"Agricultura, pecuária e abastecimento",Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135564
PL,1304,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para tornar mais efetivas as sanções penais e administrativas aplicadas em decorrência de condutas lesivas ao meio ambiente.",135586,senado,Meio ambiente,Zenaide Maia PROS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/135586
PL,1330,2019,"Dispõe sobre o recolhimento e a substituição de sacolas plásticas que em sua composição química tenham como base o polietileno, o propileno e o polipropileno.",135595,senado,Meio ambiente,Eduardo Braga MDB / AM,https://www25.senado.leg.br/web/atividade/materias/-/materia/135595
PL,1396,2019,"Altera a Lei nº 6.938, de 31 de agosto de 1981, que dispõe sobre a Política Nacional do Meio Ambiente, seus fins e mecanismos de formulação e aplicação, e dá outras providências, para estabelecer o dever de o poluidor ressarcir a União, o Estado ou o Município das despesas incorridas com operações envolvendo forças policiais, corpo de bombeiros, defesa civil, assistência social ou outros órgãos públicos, realizadas para socorro, resgate, assistência e mitigação dos danos ambientais e sociais, inclusive as despesas realizadas pelo Sistema Único de Saúde com o tratamento das vítimas.",135648,senado,Meio ambiente,Carlos Viana PSD / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/135648
PL,1402,2019,Tipifica o crime de perturbação da qualidade ambiental por poluição sonora.,135653,senado,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135653
PL,1404,2019,Atribui aos corais da Amazônia a condição de Área de Preservação Permanente.,135672,senado,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135672
PL,1405,2019,Dispõe sobre penalidade a quem lança nas águas lixo plástico de embarcações.,135651,senado,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135651
PL,1417,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, e dá outras providências, para majorar as penas cominadas aos crimes relacionados a poluição e a condutas com produtos perigosos.",135664,senado,Meio ambiente,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/135664
PL,1452,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, que estabelece a Política Nacional de Segurança de Barragens destinadas à acumulação de água para quaisquer usos, à disposição final ou temporária de rejeitos e à acumulação de resíduos industriais, para prever o reaproveitamento e a redução de rejeitos.",135686,senado,Meio ambiente,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/135686
PL,1459,2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para redefinir o percentual de Reserva Legal nos imóveis rurais localizados no bioma Cerrado.",135681,senado,Meio ambiente,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/135681
PL,1496,2019,"Dispõe sobre aplicações alternativas e sustentáveis aos resíduos e rejeitos decorrentes da exploração mineral, altera a Lei nº 12.305, de 2 de agosto de 2010, e dá outras providências.",135717,senado,Meio ambiente,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135717
PL,1551,2019,"Revoga o Capítulo IV – Da Reserva Legal, da Lei Nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para garantir o direito constitucional de propriedade.",135799,senado,Meio ambiente,Marcio Bittar MDB / AC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135799
PL,1553,2019,"Altera a Lei Nº 9.985, de 18 de julho de 2000, para dispor sobre os critérios de criação de unidades de conservação.",135801,senado,Meio ambiente,Marcio Bittar MDB / AC,https://www25.senado.leg.br/web/atividade/materias/-/materia/135801
PL,1600,2019,"Altera a redação do § 2º do art. 5º da Lei nº 7.797, de 10 de julho de 1989, que cria o Fundo Nacional de Meio Ambiente e dá outras providências, para incluir como prioritárias as aplicações de recursos financeiros no Cerrado.",135818,senado,Meio ambiente,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/135818
PL,1641,2019,"Altera a Lei n° 9.433, de 8 de janeiro de 1997, para incluir entre os fundamentos da Política Nacional de Recursos Hídricos a determinação sobre o emprego da água de menor qualidade em usos menos exigentes.",135859,senado,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135859
PL,1644,2019,"Altera a Lei nº 9.503, de 1997, para redefinir a infração de atirar do veículo ou abandonar na via objetos ou substâncias.",135868,senado,Meio ambiente,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/135868
PL,1731,2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa e dá outras providências, para tratar de regras sobre a ocupação de Áreas de Preservação Permanente (APP).",135948,senado,Meio ambiente,Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/135948
PL,1790,2019,"Estabelece a obrigatoriedade de que o empreendedor de barragem contrate seguro contra danos a terceiros, em virtude do rompimento ou vazamento da barragem e dá outras providências.",135986,senado,Meio ambiente,Jader Barbalho MDB / PA,https://www25.senado.leg.br/web/atividade/materias/-/materia/135986
PL,1918,2019,"Altera as Leis nº 6.938, de 31 de agosto de 1981; nº 7.802, de 11 de julho de 1989; nº 12.651, de 25 de maio de 2012; e nº 13.123, de 20 de maio de 2015; para estabelecer medidas de estímulo à pesquisa e à proteção das populações de polinizadores.",136084,senado,Meio ambiente,Lasier Martins PODEMOS / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/136084
PL,2181,2019,Determina que os abrigos e hotéis de animais de estimação domésticos e os estabelecimentos que vendem animais domésticos tenham médico veterinário como responsável técnico e sejam registrados no Conselho Regional de Medicina Veterinária.,136265,senado,Meio ambiente,Rogério Carvalho PT / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136265
PL,2206,2019,"Altera a Lei nº 11.445, de 5 de janeiro de 2007, com a finalidade de garantir ao usuário residencial dos serviços de água e esgoto inadimplente um prazo de carência para quitar seus débitos antes da interrupção completa dos serviços, ao longo do qual lhe será garantido o fornecimento de água mínimo suficiente para a sua sobrevivência e de sua família, acompanhado do esgotamento sanitário correspondente.",136294,senado,Recursos hídricos,Plínio Valério PSDB / AM,https://www25.senado.leg.br/web/atividade/materias/-/materia/136294
PL,2276,2019,Torna obrigatória a produção impressa de propaganda eleitoral a partir de material biodegradável.,136339,senado,Meio ambiente,Comissão de Direitos Humanos e Legislação Participativa,https://www25.senado.leg.br/web/atividade/materias/-/materia/136339
PL,2362,2019,"Revoga o Capítulo IV - Da Reserva Legal, da Lei nº 12.651, de 25 de maio de 2012, que dispõe  sobre a proteção da vegetação nativa, para garantir o direito constitucional de propriedade.",136371,senado,Meio ambiente,Flávio Bolsonaro PSL / RJ e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/136371
PL,2386,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, que estabelece a Política Nacional de Segurança de Barragens (PNSB), para instituir a caução obrigatória para garantia do descomissionamento ou da descaracterização de barragens de rejeitos de mineração e de resíduos industriais.",136380,senado,Meio ambiente,Eliziane Gama CIDADANIA / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/136380
PL,2511,2019,Altera os limites da Reserva Biológica de Santa Isabel em Sergipe.,136493,senado,Meio ambiente,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/136493
PL,2707,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, que estabelece a Politica Nacional de Segurança de Barragens, para obrigar o empreendedor de barragens para fins de disposição final ou temporária de rejeitos de mineração a contratar auditoria externa.",136643,senado,Meio ambiente,Rose de Freitas PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/136643
PL,2895,2019,"Altera as Leis nos 11.346, de 15 de setembro de 2006, que cria o Sistema Nacional de Segurança Alimentar e Nutricional, e 12.305, de 2 de agosto de 2010, que institui a Política Nacional de Resíduos Sólidos, a fim estabelecer a responsabilidade compartilhada pelo ciclo de vida dos alimentos, reduzir seu desperdício e aumentar o aporte de alimentos a organizações e entidades de assistência social.",136782,senado,Meio ambiente,Jorge Kajuru PSB / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/136782
PL,2920,2019,"Altera as Leis nos 7.797, de 10 de julho de 1989, e 12.305, de 2 de agosto de 2010, para repassar aos Municípios e ao Distrito Federal 20% (vinte por cento) dos recursos do Fundo Nacional de Meio Ambiente.",136798,senado,Meio ambiente,Vanderlan Cardoso PP / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/136798
